k,h,s,yD,pplant_mw
98,73,2,0,0.0000000000
98,73,3,0,0.0000000000
98,74,1,0,0.0000000000
98,74,2,0,0.0000000000
98,74,3,0,0.0000000000
98,75,1,0,0.0000000000
98,75,2,0,0.0000000000
98,75,3,0,0.0000000000
98,76,1,0,0.0000000000
98,76,2,0,0.0000000000
98,76,3,0,0.0000000000
98,77,1,0,0.0000000000
98,77,2,0,0.0000000000
98,77,3,0,0.0000000000
98,78,1,0,0.0000000000
98,78,2,0,0.0000000000
98,78,3,0,0.0000000000
98,79,1,0,0.0000000000
98,79,2,0,0.0000000000
98,79,3,0,0.0000000000
98,80,1,0,0.0000000000
98,80,2,0,0.0000000000
98,80,3,0,0.0000000000
98,81,1,0,0.0000000000
98,81,2,0,0.0000000000
98,81,3,0,0.0000000000
98,82,1,0,0.0000000000
98,82,2,0,0.0000000000
98,82,3,0,0.0000000000
98,83,1,0,0.0000000000
98,83,2,0,0.0000000000
98,83,3,0,0.0000000000
98,84,1,0,0.0000000000
98,84,2,0,0.0000000000
98,84,3,0,0.0000000000
98,85,1,0,0.0000000000
98,85,2,0,0.0000000000
98,85,3,0,0.0000000000
98,86,1,0,0.0000000000
98,86,2,0,0.0000000000
98,86,3,0,0.0000000000
98,87,1,0,0.0000000000
98,87,2,0,0.0000000000
98,87,3,0,0.0000000000
98,88,1,0,0.0000000000
98,88,2,0,0.0000000000
98,88,3,0,0.0000000000
98,89,1,0,0.0000000000
98,89,2,0,0.0000000000
98,89,3,0,0.0000000000
98,90,1,0,0.0000000000
98,90,2,0,0.0000000000
98,90,3,0,0.0000000000
98,91,1,0,0.0000000000
98,91,2,0,0.0000000000
98,91,3,0,0.0000000000
98,92,1,0,0.0000000000
98,92,2,0,0.0000000000
98,92,3,0,0.0000000000
98,93,1,0,0.0000000000
98,93,2,0,0.0000000000
98,93,3,0,0.0000000000
98,94,1,0,0.0000000000
98,94,2,0,0.0000000000
98,94,3,0,0.0000000000
98,95,1,0,0.0000000000
98,95,2,0,0.0000000000
98,95,3,0,0.0000000000
98,96,1,0,0.0000000000
98,96,2,0,0.0000000000
98,96,3,0,0.0000000000
98,97,1,0,0.0000000000
98,97,2,0,0.0000000000
98,97,3,0,0.0000000000
98,98,1,0,0.0000000000
98,98,2,0,0.0000000000
98,98,3,0,0.0000000000
98,99,1,0,0.0000000000
98,99,2,0,0.0000000000
98,99,3,0,0.0000000000
98,100,1,0,0.0000000000
98,100,2,0,0.0000000000
98,100,3,0,0.0000000000
98,101,1,0,0.0000000000
98,101,2,0,0.0000000000
98,101,3,0,0.0000000000
98,102,1,0,0.0000000000
98,102,2,0,0.0000000000
98,102,3,0,0.0000000000
98,103,1,0,0.0000000000
98,103,2,0,0.0000000000
98,103,3,0,0.0000000000
98,104,1,0,0.0000000000
98,104,2,0,0.0000000000
98,104,3,0,0.0000000000
98,105,1,0,0.0000000000
98,105,2,0,0.0000000000
98,105,3,0,0.0000000000
98,106,1,0,0.0000000000
98,106,2,0,0.0000000000
98,106,3,0,0.0000000000
98,107,1,0,0.0000000000
98,107,2,0,0.0000000000
98,107,3,0,0.0000000000
98,108,1,0,0.0000000000
98,108,2,0,0.0000000000
98,108,3,0,0.0000000000
98,109,1,0,0.0000000000
98,109,2,0,0.0000000000
98,109,3,0,0.0000000000
98,110,1,0,0.0000000000
98,110,2,0,0.0000000000
98,110,3,0,0.0000000000
98,111,1,0,0.0000000000
98,111,2,0,0.0000000000
98,111,3,0,0.0000000000
98,112,1,0,0.0000000000
98,112,2,0,0.0000000000
98,112,3,0,0.0000000000
98,113,1,0,0.0000000000
98,113,2,0,0.0000000000
98,113,3,0,0.0000000000
98,114,1,0,0.0000000000
98,114,2,0,0.0000000000
98,114,3,0,0.0000000000
98,115,1,0,0.0000000000
98,115,2,0,0.0000000000
98,115,3,0,0.0000000000
98,116,1,0,0.0000000000
98,116,2,0,0.0000000000
98,116,3,0,0.0000000000
98,117,1,0,0.0000000000
98,117,2,0,0.0000000000
98,117,3,0,0.0000000000
98,118,1,0,0.0000000000
98,118,2,0,0.0000000000
98,118,3,0,0.0000000000
98,119,1,0,0.0000000000
98,119,2,0,0.0000000000
98,119,3,0,0.0000000000
98,120,1,0,0.0000000000
98,120,2,0,0.0000000000
98,120,3,0,0.0000000000
98,121,1,0,0.0000000000
98,121,2,0,0.0000000000
98,121,3,0,0.0000000000
98,122,1,0,0.0000000000
98,122,2,0,0.0000000000
98,122,3,0,0.0000000000
98,123,1,0,0.0000000000
98,123,2,0,0.0000000000
98,123,3,0,0.0000000000
98,124,1,0,0.0000000000
98,124,2,0,0.0000000000
98,124,3,0,0.0000000000
98,125,1,0,0.0000000000
98,125,2,0,0.0000000000
98,125,3,0,0.0000000000
98,126,1,0,0.0000000000
98,126,2,0,0.0000000000
98,126,3,0,0.0000000000
98,127,1,0,0.0000000000
98,127,2,0,0.0000000000
98,127,3,0,0.0000000000
98,128,1,0,0.0000000000
98,128,2,0,0.0000000000
98,128,3,0,0.0000000000
98,129,1,0,0.0000000000
98,129,2,0,0.0000000000
98,129,3,0,0.0000000000
98,130,1,0,0.0000000000
98,130,2,0,0.0000000000
98,130,3,0,0.0000000000
98,131,1,0,0.0000000000
98,131,2,0,0.0000000000
98,131,3,0,0.0000000000
98,132,1,0,0.0000000000
98,132,2,0,0.0000000000
98,132,3,0,0.0000000000
98,133,1,0,0.0000000000
98,133,2,0,0.0000000000
98,133,3,0,0.0000000000
98,134,1,0,0.0000000000
98,134,2,0,0.0000000000
98,134,3,0,0.0000000000
98,135,1,0,0.0000000000
98,135,2,0,0.0000000000
98,135,3,0,0.0000000000
98,136,1,0,0.0000000000
98,136,2,0,0.0000000000
98,136,3,0,0.0000000000
98,137,1,0,0.0000000000
98,137,2,0,0.0000000000
98,137,3,0,0.0000000000
98,138,1,0,0.0000000000
98,138,2,0,0.0000000000
98,138,3,0,0.0000000000
98,139,1,0,0.0000000000
98,139,2,0,0.0000000000
98,139,3,0,0.0000000000
98,140,1,0,0.0000000000
98,140,2,0,0.0000000000
98,140,3,0,0.0000000000
98,141,1,0,0.0000000000
98,141,2,0,0.0000000000
98,141,3,0,0.0000000000
98,142,1,0,0.0000000000
98,142,2,0,0.0000000000
98,142,3,0,0.0000000000
98,143,1,0,0.0000000000
98,143,2,0,0.0000000000
98,143,3,0,0.0000000000
98,144,1,0,0.0000000000
98,144,2,0,0.0000000000
98,144,3,0,0.0000000000
98,145,1,0,0.0000000000
98,145,2,0,0.0000000000
98,145,3,0,0.0000000000
98,146,1,0,0.0000000000
98,146,2,0,0.0000000000
98,146,3,0,0.0000000000
98,147,1,0,0.0000000000
98,147,2,0,0.0000000000
98,147,3,0,0.0000000000
98,148,1,0,0.0000000000
98,148,2,0,0.0000000000
98,148,3,0,0.0000000000
98,149,1,0,0.0000000000
98,149,2,0,0.0000000000
98,149,3,0,0.0000000000
98,150,1,0,0.0000000000
98,150,2,0,0.0000000000
98,150,3,0,0.0000000000
98,151,1,0,0.0000000000
98,151,2,0,0.0000000000
98,151,3,0,0.0000000000
98,152,1,0,0.0000000000
98,152,2,0,0.0000000000
98,152,3,0,0.0000000000
98,153,1,0,0.0000000000
98,153,2,0,0.0000000000
98,153,3,0,0.0000000000
98,154,1,0,0.0000000000
98,154,2,0,0.0000000000
98,154,3,0,0.0000000000
98,155,1,0,0.0000000000
98,155,2,0,0.0000000000
98,155,3,0,0.0000000000
98,156,1,0,0.0000000000
98,156,2,0,0.0000000000
98,156,3,0,0.0000000000
98,157,1,0,0.0000000000
98,157,2,0,0.0000000000
98,157,3,0,0.0000000000
98,158,1,0,0.0000000000
98,158,2,0,0.0000000000
98,158,3,0,0.0000000000
98,159,1,0,0.0000000000
98,159,2,0,0.0000000000
98,159,3,0,0.0000000000
98,160,1,0,0.0000000000
98,160,2,0,0.0000000000
98,160,3,0,0.0000000000
98,161,1,0,0.0000000000
98,161,2,0,0.0000000000
98,161,3,0,0.0000000000
98,162,1,0,0.0000000000
98,162,2,0,0.0000000000
98,162,3,0,0.0000000000
98,163,1,0,0.0000000000
98,163,2,0,0.0000000000
98,163,3,0,0.0000000000
98,164,1,0,0.0000000000
98,164,2,0,0.0000000000
98,164,3,0,0.0000000000
98,165,1,0,0.0000000000
98,165,2,0,0.0000000000
98,165,3,0,0.0000000000
98,166,1,0,0.0000000000
98,166,2,0,0.0000000000
98,166,3,0,0.0000000000
98,167,1,0,0.0000000000
98,167,2,0,0.0000000000
98,167,3,0,0.0000000000
98,168,1,0,0.0000000000
98,168,2,0,0.0000000000
98,168,3,0,0.0000000000
101,1,1,0,0.0000000000
101,1,2,0,0.0000000000
101,1,3,0,0.0000000000
101,2,1,0,0.0000000000
101,2,2,0,0.0000000000
101,2,3,0,0.0000000000
101,3,1,0,0.0000000000
101,3,2,0,0.0000000000
101,3,3,0,0.0000000000
101,4,1,0,0.0000000000
101,4,2,0,0.0000000000
101,4,3,0,0.0000000000
101,5,1,0,0.0000000000
101,5,2,0,0.0000000000
101,5,3,0,0.0000000000
101,6,1,0,0.0000000000
101,6,2,0,0.0000000000
101,6,3,0,0.0000000000
101,7,1,0,0.0000000000
101,7,2,0,0.0000000000
101,7,3,0,0.0000000000
101,8,1,0,0.0000000000
101,8,2,0,0.0000000000
101,8,3,0,0.0000000000
101,9,1,0,0.0000000000
101,9,2,0,0.0000000000
101,9,3,0,0.0000000000
101,10,1,0,0.0000000000
101,10,2,0,0.0000000000
101,10,3,0,0.0000000000
101,11,1,0,0.0000000000
101,11,2,0,0.0000000000
101,11,3,0,0.0000000000
101,12,1,0,0.0000000000
101,12,2,0,0.0000000000
101,12,3,0,0.0000000000
101,13,1,0,0.0000000000
101,13,2,0,0.0000000000
101,13,3,0,0.0000000000
101,14,1,0,0.0000000000
101,14,2,0,0.0000000000
101,14,3,0,0.0000000000
101,15,1,0,0.0000000000
101,15,2,0,0.0000000000
101,15,3,0,0.0000000000
101,16,1,0,0.0000000000
101,16,2,0,0.0000000000
101,16,3,0,0.0000000000
101,17,1,0,0.0000000000
101,17,2,0,0.0000000000
101,17,3,0,0.0000000000
101,18,1,0,0.0000000000
101,18,2,0,0.0000000000
101,18,3,0,0.0000000000
101,19,1,0,0.0000000000
101,19,2,0,0.0000000000
101,19,3,0,0.0000000000
101,20,1,0,0.0000000000
101,20,2,0,0.0000000000
101,20,3,0,0.0000000000
101,21,1,0,0.0000000000
101,21,2,0,0.0000000000
101,21,3,0,0.0000000000
101,22,1,0,0.0000000000
101,22,2,0,0.0000000000
101,22,3,0,0.0000000000
101,23,1,0,0.0000000000
101,23,2,0,0.0000000000
101,23,3,0,0.0000000000
101,24,1,0,0.0000000000
101,24,2,0,0.0000000000
101,24,3,0,0.0000000000
101,25,1,0,0.0000000000
101,25,2,0,0.0000000000
101,25,3,0,0.0000000000
101,26,1,0,0.0000000000
101,26,2,0,0.0000000000
101,26,3,0,0.0000000000
101,27,1,0,0.0000000000
101,27,2,0,0.0000000000
101,27,3,0,0.0000000000
101,28,1,0,0.0000000000
101,28,2,0,0.0000000000
101,28,3,0,0.0000000000
101,29,1,0,0.0000000000
101,29,2,0,0.0000000000
101,29,3,0,0.0000000000
101,30,1,0,0.0000000000
101,30,2,0,0.0000000000
101,30,3,0,0.0000000000
101,31,1,0,0.0000000000
101,31,2,0,0.0000000000
101,31,3,0,0.0000000000
101,32,1,0,0.0000000000
101,32,2,0,0.0000000000
101,32,3,0,0.0000000000
101,33,1,0,0.0000000000
101,33,2,0,0.0000000000
101,33,3,0,0.0000000000
101,34,1,0,0.0000000000
101,34,2,0,0.0000000000
101,34,3,0,0.0000000000
101,35,1,0,0.0000000000
101,35,2,0,0.0000000000
101,35,3,0,0.0000000000
101,36,1,0,0.0000000000
101,36,2,0,0.0000000000
101,36,3,0,0.0000000000
101,37,1,0,0.0000000000
101,37,2,0,0.0000000000
101,37,3,0,0.0000000000
101,38,1,0,0.0000000000
101,38,2,0,0.0000000000
101,38,3,0,0.0000000000
101,39,1,0,0.0000000000
101,39,2,0,0.0000000000
101,39,3,0,0.0000000000
101,40,1,0,0.0000000000
101,40,2,0,0.0000000000
101,40,3,0,0.0000000000
101,41,1,0,0.0000000000
101,41,2,0,0.0000000000
101,41,3,0,0.0000000000
101,42,1,0,0.0000000000
101,42,2,0,0.0000000000
101,42,3,0,0.0000000000
101,43,1,0,0.0000000000
101,43,2,0,0.0000000000
101,43,3,0,0.0000000000
101,44,1,0,0.0000000000
101,44,2,0,0.0000000000
101,44,3,0,0.0000000000
101,45,1,0,0.0000000000
101,45,2,0,0.0000000000
101,45,3,0,0.0000000000
101,46,1,0,0.0000000000
101,46,2,0,0.0000000000
101,46,3,0,0.0000000000
101,47,1,0,0.0000000000
101,47,2,0,0.0000000000
101,47,3,0,0.0000000000
101,48,1,0,0.0000000000
101,48,2,0,0.0000000000
101,48,3,0,0.0000000000
101,49,1,0,0.0000000000
101,49,2,0,0.0000000000
101,49,3,0,0.0000000000
101,50,1,0,0.0000000000
101,50,2,0,0.0000000000
101,50,3,0,0.0000000000
101,51,1,0,0.0000000000
101,51,2,0,0.0000000000
101,51,3,0,0.0000000000
101,52,1,0,0.0000000000
101,52,2,0,0.0000000000
101,52,3,0,0.0000000000
101,53,1,0,0.0000000000
101,53,2,0,0.0000000000
101,53,3,0,0.0000000000
101,54,1,0,0.0000000000
101,54,2,0,0.0000000000
101,54,3,0,0.0000000000
101,55,1,0,0.0000000000
101,55,2,0,0.0000000000
101,55,3,0,0.0000000000
101,56,1,0,0.0000000000
101,56,2,0,0.0000000000
101,56,3,0,0.0000000000
101,57,1,0,0.0000000000
101,57,2,0,0.0000000000
101,57,3,0,0.0000000000
101,58,1,0,0.0000000000
101,58,2,0,0.0000000000
101,58,3,0,0.0000000000
101,59,1,0,0.0000000000
101,59,2,0,0.0000000000
101,59,3,0,0.0000000000
101,60,1,0,0.0000000000
101,60,2,0,0.0000000000
101,60,3,0,0.0000000000
101,61,1,0,0.0000000000
101,61,2,0,0.0000000000
101,61,3,0,0.0000000000
101,62,1,0,0.0000000000
101,62,2,0,0.0000000000
101,62,3,0,0.0000000000
101,63,1,0,0.0000000000
101,63,2,0,0.0000000000
101,63,3,0,0.0000000000
101,64,1,0,0.0000000000
101,64,2,0,0.0000000000
101,64,3,0,0.0000000000
101,65,1,0,0.0000000000
101,65,2,0,0.0000000000
101,65,3,0,0.0000000000
101,66,1,0,0.0000000000
101,66,2,0,0.0000000000
101,66,3,0,0.0000000000
101,67,1,0,0.0000000000
101,67,2,0,0.0000000000
101,67,3,0,0.0000000000
101,68,1,0,0.0000000000
101,68,2,0,0.0000000000
101,68,3,0,0.0000000000
101,69,1,0,0.0000000000
101,69,2,0,0.0000000000
101,69,3,0,0.0000000000
101,70,1,0,0.0000000000
101,70,2,0,0.0000000000
101,70,3,0,0.0000000000
101,71,1,0,0.0000000000
101,71,2,0,0.0000000000
101,71,3,0,0.0000000000
101,72,1,0,0.0000000000
101,72,2,0,0.0000000000
101,72,3,0,0.0000000000
101,73,1,0,0.0000000000
101,73,2,0,0.0000000000
101,73,3,0,0.0000000000
101,74,1,0,0.0000000000
101,74,2,0,0.0000000000
101,74,3,0,0.0000000000
101,75,1,0,0.0000000000
101,75,2,0,0.0000000000
101,75,3,0,0.0000000000
101,76,1,0,0.0000000000
101,76,2,0,0.0000000000
101,76,3,0,0.0000000000
101,77,1,0,0.0000000000
101,77,2,0,0.0000000000
101,77,3,0,0.0000000000
101,78,1,0,0.0000000000
101,78,2,0,0.0000000000
101,78,3,0,0.0000000000
101,79,1,0,0.0000000000
101,79,2,0,0.0000000000
101,79,3,0,0.0000000000
101,80,1,0,0.0000000000
101,80,2,0,0.0000000000
101,80,3,0,0.0000000000
101,81,1,0,0.0000000000
101,81,2,0,0.0000000000
101,81,3,0,0.0000000000
101,82,1,0,0.0000000000
101,82,2,0,0.0000000000
101,82,3,0,0.0000000000
101,83,1,0,0.0000000000
101,83,2,0,0.0000000000
101,83,3,0,0.0000000000
101,84,1,0,0.0000000000
101,84,2,0,0.0000000000
101,84,3,0,0.0000000000
101,85,1,0,0.0000000000
101,85,2,0,0.0000000000
101,85,3,0,0.0000000000
101,86,1,0,0.0000000000
101,86,2,0,0.0000000000
101,86,3,0,0.0000000000
101,87,1,0,0.0000000000
101,87,2,0,0.0000000000
101,87,3,0,0.0000000000
101,88,1,0,0.0000000000
101,88,2,0,0.0000000000
101,88,3,0,0.0000000000
101,89,1,0,0.0000000000
101,89,2,0,0.0000000000
101,89,3,0,0.0000000000
101,90,1,0,0.0000000000
101,90,2,0,0.0000000000
101,90,3,0,0.0000000000
101,91,1,0,0.0000000000
101,91,2,0,0.0000000000
101,91,3,0,0.0000000000
101,92,1,0,0.0000000000
101,92,2,0,0.0000000000
101,92,3,0,0.0000000000
101,93,1,0,0.0000000000
101,93,2,0,0.0000000000
101,93,3,0,0.0000000000
101,94,1,0,0.0000000000
101,94,2,0,0.0000000000
101,94,3,0,0.0000000000
101,95,1,0,0.0000000000
101,95,2,0,0.0000000000
101,95,3,0,0.0000000000
101,96,1,0,0.0000000000
101,96,2,0,0.0000000000
101,96,3,0,0.0000000000
101,97,1,0,0.0000000000
101,97,2,0,0.0000000000
101,97,3,0,0.0000000000
101,98,1,0,0.0000000000
101,98,2,0,0.0000000000
101,98,3,0,0.0000000000
101,99,1,0,0.0000000000
101,99,2,0,0.0000000000
101,99,3,0,0.0000000000
101,100,1,0,0.0000000000
101,100,2,0,0.0000000000
101,100,3,0,0.0000000000
101,101,1,0,0.0000000000
101,101,2,0,0.0000000000
101,101,3,0,0.0000000000
101,102,1,0,0.0000000000
101,102,2,0,0.0000000000
101,102,3,0,0.0000000000
101,103,1,0,0.0000000000
101,103,2,0,0.0000000000
101,103,3,0,0.0000000000
101,104,1,0,0.0000000000
101,104,2,0,0.0000000000
101,104,3,0,0.0000000000
101,105,1,0,0.0000000000
101,105,2,0,0.0000000000
101,105,3,0,0.0000000000
101,106,1,0,0.0000000000
101,106,2,0,0.0000000000
101,106,3,0,0.0000000000
101,107,1,0,0.0000000000
101,107,2,0,0.0000000000
101,107,3,0,0.0000000000
101,108,1,0,0.0000000000
101,108,2,0,0.0000000000
101,108,3,0,0.0000000000
101,109,1,0,0.0000000000
101,109,2,0,0.0000000000
101,109,3,0,0.0000000000
101,110,1,0,0.0000000000
101,110,2,0,0.0000000000
101,110,3,0,0.0000000000
101,111,1,0,0.0000000000
101,111,2,0,0.0000000000
101,111,3,0,0.0000000000
101,112,1,0,0.0000000000
101,112,2,0,0.0000000000
101,112,3,0,0.0000000000
101,113,1,0,0.0000000000
101,113,2,0,0.0000000000
101,113,3,0,0.0000000000
101,114,1,0,0.0000000000
101,114,2,0,0.0000000000
101,114,3,0,0.0000000000
101,115,1,0,0.0000000000
101,115,2,0,0.0000000000
101,115,3,0,0.0000000000
101,116,1,0,0.0000000000
101,116,2,0,0.0000000000
101,116,3,0,0.0000000000
101,117,1,0,0.0000000000
101,117,2,0,0.0000000000
101,117,3,0,0.0000000000
101,118,1,0,0.0000000000
101,118,2,0,0.0000000000
101,118,3,0,0.0000000000
101,119,1,0,0.0000000000
101,119,2,0,0.0000000000
101,119,3,0,0.0000000000
101,120,1,0,0.0000000000
101,120,2,0,0.0000000000
101,120,3,0,0.0000000000
101,121,1,0,0.0000000000
101,121,2,0,0.0000000000
101,121,3,0,0.0000000000
101,122,1,0,0.0000000000
101,122,2,0,0.0000000000
101,122,3,0,0.0000000000
101,123,1,0,0.0000000000
101,123,2,0,0.0000000000
101,123,3,0,0.0000000000
101,124,1,0,0.0000000000
101,124,2,0,0.0000000000
101,124,3,0,0.0000000000
101,125,1,0,0.0000000000
101,125,2,0,0.0000000000
101,125,3,0,0.0000000000
101,126,1,0,0.0000000000
101,126,2,0,0.0000000000
101,126,3,0,0.0000000000
101,127,1,0,0.0000000000
101,127,2,0,0.0000000000
101,127,3,0,0.0000000000
101,128,1,0,0.0000000000
101,128,2,0,0.0000000000
101,128,3,0,0.0000000000
101,129,1,0,0.0000000000
101,129,2,0,0.0000000000
101,129,3,0,0.0000000000
101,130,1,0,0.0000000000
101,130,2,0,0.0000000000
101,130,3,0,0.0000000000
101,131,1,0,0.0000000000
101,131,2,0,0.0000000000
101,131,3,0,0.0000000000
101,132,1,0,0.0000000000
101,132,2,0,0.0000000000
101,132,3,0,0.0000000000
101,133,1,0,0.0000000000
101,133,2,0,0.0000000000
101,133,3,0,0.0000000000
101,134,1,0,0.0000000000
101,134,2,0,0.0000000000
101,134,3,0,0.0000000000
101,135,1,0,0.0000000000
101,135,2,0,0.0000000000
101,135,3,0,0.0000000000
101,136,1,0,0.0000000000
101,136,2,0,0.0000000000
101,136,3,0,0.0000000000
101,137,1,0,0.0000000000
101,137,2,0,0.0000000000
101,137,3,0,0.0000000000
101,138,1,0,0.0000000000
101,138,2,0,0.0000000000
101,138,3,0,0.0000000000
101,139,1,0,0.0000000000
101,139,2,0,0.0000000000
101,139,3,0,0.0000000000
101,140,1,0,0.0000000000
101,140,2,0,0.0000000000
101,140,3,0,0.0000000000
101,141,1,0,0.0000000000
101,141,2,0,0.0000000000
101,141,3,0,0.0000000000
101,142,1,0,0.0000000000
101,142,2,0,0.0000000000
101,142,3,0,0.0000000000
101,143,1,0,0.0000000000
101,143,2,0,0.0000000000
101,143,3,0,0.0000000000
101,144,1,0,0.0000000000
101,144,2,0,0.0000000000
101,144,3,0,0.0000000000
101,145,1,0,0.0000000000
101,145,2,0,0.0000000000
101,145,3,0,0.0000000000
101,146,1,0,0.0000000000
101,146,2,0,0.0000000000
101,146,3,0,0.0000000000
101,147,1,0,0.0000000000
101,147,2,0,0.0000000000
101,147,3,0,0.0000000000
101,148,1,0,0.0000000000
101,148,2,0,0.0000000000
101,148,3,0,0.0000000000
101,149,1,0,0.0000000000
101,149,2,0,0.0000000000
101,149,3,0,0.0000000000
101,150,1,0,0.0000000000
101,150,2,0,0.0000000000
101,150,3,0,0.0000000000
101,151,1,0,0.0000000000
101,151,2,0,0.0000000000
101,151,3,0,0.0000000000
101,152,1,0,0.0000000000
101,152,2,0,0.0000000000
101,152,3,0,0.0000000000
101,153,1,0,0.0000000000
101,153,2,0,0.0000000000
101,153,3,0,0.0000000000
101,154,1,0,0.0000000000
101,154,2,0,0.0000000000
101,154,3,0,0.0000000000
101,155,1,0,0.0000000000
101,155,2,0,0.0000000000
101,155,3,0,0.0000000000
101,156,1,0,0.0000000000
101,156,2,0,0.0000000000
101,156,3,0,0.0000000000
101,157,1,0,0.0000000000
101,157,2,0,0.0000000000
101,157,3,0,0.0000000000
101,158,1,0,0.0000000000
101,158,2,0,0.0000000000
101,158,3,0,0.0000000000
101,159,1,0,0.0000000000
101,159,2,0,0.0000000000
101,159,3,0,0.0000000000
101,160,1,0,0.0000000000
101,160,2,0,0.0000000000
101,160,3,0,0.0000000000
101,161,1,0,0.0000000000
101,161,2,0,0.0000000000
101,161,3,0,0.0000000000
101,162,1,0,0.0000000000
101,162,2,0,0.0000000000
101,162,3,0,0.0000000000
101,163,1,0,0.0000000000
101,163,2,0,0.0000000000
101,163,3,0,0.0000000000
101,164,1,0,0.0000000000
101,164,2,0,0.0000000000
101,164,3,0,0.0000000000
101,165,1,0,0.0000000000
101,165,2,0,0.0000000000
101,165,3,0,0.0000000000
101,166,1,0,0.0000000000
101,166,2,0,0.0000000000
101,166,3,0,0.0000000000
101,167,1,0,0.0000000000
101,167,2,0,0.0000000000
101,167,3,0,0.0000000000
101,168,1,0,0.0000000000
101,168,2,0,0.0000000000
101,168,3,0,0.0000000000
102,1,1,0,0.0000000000
102,1,2,0,0.0000000000
102,1,3,0,0.0000000000
102,2,1,0,0.0000000000
102,2,2,0,0.0000000000
102,2,3,0,0.0000000000
102,3,1,0,0.0000000000
102,3,2,0,0.0000000000
102,3,3,0,0.0000000000
102,4,1,0,0.0000000000
102,4,2,0,0.0000000000
102,4,3,0,0.0000000000
102,5,1,0,0.0000000000
102,5,2,0,0.0000000000
102,5,3,0,0.0000000000
102,6,1,0,0.0000000000
102,6,2,0,0.0000000000
102,6,3,0,0.0000000000
102,7,1,0,0.0000000000
102,7,2,0,0.0000000000
102,7,3,0,0.0000000000
102,8,1,0,0.0000000000
102,8,2,0,0.0000000000
102,8,3,0,0.0000000000
102,9,1,0,0.0000000000
102,9,2,0,0.0000000000
102,9,3,0,0.0000000000
102,10,1,0,0.0000000000
102,10,2,0,0.0000000000
102,10,3,0,0.0000000000
102,11,1,0,0.0000000000
102,11,2,0,0.0000000000
102,11,3,0,0.0000000000
102,12,1,0,0.0000000000
102,12,2,0,0.0000000000
102,12,3,0,0.0000000000
102,13,1,0,0.0000000000
102,13,2,0,0.0000000000
102,13,3,0,0.0000000000
102,14,1,0,0.0000000000
102,14,2,0,0.0000000000
102,14,3,0,0.0000000000
102,15,1,0,0.0000000000
102,15,2,0,0.0000000000
102,15,3,0,0.0000000000
102,16,1,0,0.0000000000
102,16,2,0,0.0000000000
102,16,3,0,0.0000000000
102,17,1,0,0.0000000000
102,17,2,0,0.0000000000
102,17,3,0,0.0000000000
102,18,1,0,0.0000000000
102,18,2,0,0.0000000000
102,18,3,0,0.0000000000
102,19,1,0,0.0000000000
102,19,2,0,0.0000000000
102,19,3,0,0.0000000000
102,20,1,0,0.0000000000
102,20,2,0,0.0000000000
102,20,3,0,0.0000000000
102,21,1,0,0.0000000000
102,21,2,0,0.0000000000
102,21,3,0,0.0000000000
102,22,1,0,0.0000000000
102,22,2,0,0.0000000000
102,22,3,0,0.0000000000
102,23,1,0,0.0000000000
102,23,2,0,0.0000000000
102,23,3,0,0.0000000000
102,24,1,0,0.0000000000
102,24,2,0,0.0000000000
102,24,3,0,0.0000000000
102,25,1,0,0.0000000000
102,25,2,0,0.0000000000
102,25,3,0,0.0000000000
102,26,1,0,0.0000000000
102,26,2,0,0.0000000000
102,26,3,0,0.0000000000
102,27,1,0,0.0000000000
102,27,2,0,0.0000000000
102,27,3,0,0.0000000000
102,28,1,0,0.0000000000
102,28,2,0,0.0000000000
102,28,3,0,0.0000000000
102,29,1,0,0.0000000000
102,29,2,0,0.0000000000
102,29,3,0,0.0000000000
102,30,1,0,0.0000000000
102,30,2,0,0.0000000000
102,30,3,0,0.0000000000
102,31,1,0,0.0000000000
102,31,2,0,0.0000000000
102,31,3,0,0.0000000000
102,32,1,0,0.0000000000
102,32,2,0,0.0000000000
102,32,3,0,0.0000000000
102,33,1,0,0.0000000000
102,33,2,0,0.0000000000
102,33,3,0,0.0000000000
102,34,1,0,0.0000000000
102,34,2,0,0.0000000000
102,34,3,0,0.0000000000
102,35,1,0,0.0000000000
102,35,2,0,0.0000000000
102,35,3,0,0.0000000000
102,36,1,0,0.0000000000
102,36,2,0,0.0000000000
102,36,3,0,0.0000000000
102,37,1,0,0.0000000000
102,37,2,0,0.0000000000
102,37,3,0,0.0000000000
102,38,1,0,0.0000000000
102,38,2,0,0.0000000000
102,38,3,0,0.0000000000
102,39,1,0,0.0000000000
102,39,2,0,0.0000000000
102,39,3,0,0.0000000000
102,40,1,0,0.0000000000
102,40,2,0,0.0000000000
102,40,3,0,0.0000000000
102,41,1,0,0.0000000000
102,41,2,0,0.0000000000
102,41,3,0,0.0000000000
102,42,1,0,0.0000000000
102,42,2,0,0.0000000000
102,42,3,0,0.0000000000
102,43,1,0,0.0000000000
102,43,2,0,0.0000000000
102,43,3,0,0.0000000000
102,44,1,0,0.0000000000
102,44,2,0,0.0000000000
102,44,3,0,0.0000000000
102,45,1,0,0.0000000000
102,45,2,0,0.0000000000
102,45,3,0,0.0000000000
102,46,1,0,0.0000000000
102,46,2,0,0.0000000000
102,46,3,0,0.0000000000
102,47,1,0,0.0000000000
102,47,2,0,0.0000000000
102,47,3,0,0.0000000000
